Medical_record_number	Sample_ID	Short_ID	Sample_ID	Plasma_ID	Medical_record_number	replicate	Cohort	Institution	DNA_conc	Plasma_volume_estimated	TF	short.count	long.count	Fragment_size_ratio	Modal_fragment_length	Modal_fragment_count	Sample_type	Date_of_birth	Date_of_diagnosis	Date_of_sample	Date_of_progressive_disease	Last_known_date_if_no_progression	PFS	PFS_censor	Date_of_death	Last_known_date_if_still_alive	OST	OST_censor	Age_at_sample	Overall_survival	Sex	Spay.neuter.status	Breed	Weight_kg	Primary_diagnosis	Subtype	Tumor_location	Tumor_size	Other_diagnoses	Blood_draw_site	Blood_draw_site_side	Blood_draw_time	Time_of_Day	Sample_time_point	Disease_status	Cancer_type	tumor_cfDNA	First_Sample	Tumor_data	Normal_data	ULPWGS_data_cf3	ULPWGS_data_cf4	WES_data	CBC_data	Date.of.CBC	Total lymph node size	
403101	25-CFDNA-T-403101-Day-0	25-CFDNA	25-CFDNA-T-403101-Day-0	25-CFDNA-T-403101-Day-0	403101	NA	LSA_U01_treatment_cohort_1	Tufts	25.1428571	FALSE	0.5769	1226104	2439636	0.50257661	164	66944	Streck_plasma	10/8/10	8/14/19	8/21/19	NA	NA	104	1	NA	NA	NA	NA	8.9	NA	F	Y	german shepherd	25.3	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:27:00 AM	627	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
403101	25-CFDNA-T-403101-Day-7	25-CFDNA	25-CFDNA-T-403101-Day-7	25-CFDNA-T-403101-Day-7	403101	NA	LSA_U01_treatment_cohort_1	Tufts	2.64	FALSE	0.0186	381045	416096	0.91576223	142	12593	Streck_plasma	10/8/10	8/14/19	8/28/19	NA	NA	104	1	NA	NA	NA	NA	8.9	NA	F	Y	german shepherd	23.7	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	8:18:00 AM	498	Day 7	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/28/19	NA	
403101	25-CFDNA-T-403101-Day-97-Relapse	25-CFDNA	25-CFDNA-T-403101-Day-97-Relapse	25-CFDNA-T-403101-Day-97-Relapse	403101	NA	LSA_U01_treatment_cohort_1	Tufts	65.6470588	FALSE	0.9068	690825	2954815	0.23379636	168	88220	Streck_plasma	10/8/10	8/14/19	11/26/19	NA	NA	104	1	NA	NA	NA	NA	9.1	NA	F	Y	german shepherd	26.4	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	1:53:00 PM	833	Day 97	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	11/26/19	NA	
453391	26-CFDNA-T-453391-Day-0	26-CFDNA	26-CFDNA-T-453391-Day-0	26-CFDNA-T-453391-Day-0	453391	NA	LSA_U01_treatment_cohort_1	Tufts	2.86956522	FALSE	0.3967	930289	1600350	0.58130347	152	42790	Streck_plasma	8/12/13	8/6/19	8/23/19	NA	NA	94	1	NA	NA	NA	NA	6	NA	M	Y	bulldog	26.7	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:03:00 AM	603	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
453391	26-CFDNA-T-453391-Day-7	26-CFDNA	26-CFDNA-T-453391-Day-7	26-CFDNA-T-453391-Day-7	453391	NA	LSA_U01_treatment_cohort_1	Tufts	1.5	FALSE	0.02385	1002226	1467323	0.68303025	153	40053	Streck_plasma	8/12/13	8/6/19	8/30/19	NA	NA	94	1	NA	NA	NA	NA	6.1	NA	M	Y	bulldog	26.7	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	8:05:00 AM	485	Day 7	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/30/19	NA	
453391	26-CFDNA-T-453391-Day-77-Relapse	26-CFDNA	26-CFDNA-T-453391-Day-77-Relapse	26-CFDNA-T-453391-Day-77-Relapse	453391	NA	LSA_U01_treatment_cohort_1	Tufts	15	FALSE	0.1714	834677	1859845	0.44878847	166	51372	Streck_plasma	8/12/13	8/6/19	11/8/19	NA	NA	94	1	NA	NA	NA	NA	6.2	NA	M	Y	bulldog	28	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:46:00 AM	646	Day 77	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	11/8/19	NA	
455096	27-CFDNA-T-455096-Day-0	27-CFDNA	27-CFDNA-T-455096-Day-0	27-CFDNA-T-455096-Day-0	455096	NA	LSA_U01_treatment_cohort_1	Tufts	2.4	FALSE	0.7145	1678333	2542088	0.66021829	152	73621	Streck_plasma	9/2/14	5/2/19	9/9/19	NA	NA	228	1	NA	NA	NA	NA	5	NA	M	Y	mixed breed	19.6	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	?	NA	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
455096	27-CFDNA-T-455096-Day-7	27-CFDNA	27-CFDNA-T-455096-Day-7	27-CFDNA-T-455096-Day-7	455096	NA	LSA_U01_treatment_cohort_1	Tufts	0.75	FALSE	0.03345	1237966	2170418	0.57038137	153	56894	Streck_plasma	9/2/14	5/2/19	9/16/19	NA	NA	228	1	NA	NA	NA	NA	5	NA	M	Y	mixed breed	17.4	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	8:13:00 AM	493	Day 7	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	9/16/19	NA	
455096	27-CFDNA-T-455096-Day-98-Relapse	27-CFDNA	27-CFDNA-T-455096-Day-98-Relapse	27-CFDNA-T-455096-Day-98-Relapse	455096	NA	LSA_U01_treatment_cohort_1	Tufts	1.42857143	FALSE	0.6723	1346556	2372803	0.56749591	163	65850	Streck_plasma	9/2/14	5/2/19	12/16/19	NA	NA	228	1	NA	NA	NA	NA	5.3	NA	M	Y	mixed breed	18.4	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	8:55:00 AM	535	Day 98	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	12/16/19	NA	
391337	28-CFDNA-T-391337-Day-0	28-CFDNA	28-CFDNA-T-391337-Day-0	28-CFDNA-T-391337-Day-0	391337	NA	LSA_U01_treatment_cohort_1	Tufts	345.6	FALSE	0.0314	1219464	3761082	0.32423223	165	125065	Streck_plasma	5/8/15	9/19/19	9/20/19	NA	NA	181	0	NA	NA	NA	NA	4.4	NA	M	Y	mixed breed	18.3	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:32:00 AM	632	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	9/20/19	NA	
391337	28-CFDNA-T-391337-Day-187	28-CFDNA	28-CFDNA-T-391337-Day-187	28-CFDNA-T-391337-Day-187	391337	NA	LSA_U01_treatment_cohort_1	Tufts	0.72	FALSE	0.01452	1169277	2441526	0.47891237	163	61043	Streck_plasma	5/8/15	9/19/19	3/18/20	NA	NA	181	0	NA	NA	NA	NA	4.9	NA	M	Y	mixed breed	18.6	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:23:00 AM	623	Day 180	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	3/18/20	NA	
391337	28-CFDNA-T-391337-Day-7	28-CFDNA	28-CFDNA-T-391337-Day-7	28-CFDNA-T-391337-Day-7	391337	NA	LSA_U01_treatment_cohort_1	Tufts	1	FALSE	0.008822	1560037	1937134	0.80533252	152	61397	Streck_plasma	5/8/15	9/19/19	9/27/19	NA	NA	181	0	NA	NA	NA	NA	4.4	NA	M	Y	mixed breed	17.3	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	8:11:00 AM	491	Day 7	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	9/27/19	NA	
462119	29-CFDNA-T-462119-Day-0	29-CFDNA	29-CFDNA-T-462119-Day-0	29-CFDNA-T-462119-Day-0	462119	NA	LSA_U01_treatment_cohort_1	Tufts	4.5	FALSE	0.09501	1794818	2272685	0.78973461	142	73450	Streck_plasma	11/1/16	11/20/19	11/27/19	NA	NA	202	0	NA	NA	NA	NA	3.1	NA	F	Y	mixed breed	12.8	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:59:00 AM	659	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
462119	29-CFDNA-T-462119-Day-195	29-CFDNA	29-CFDNA-T-462119-Day-195	29-CFDNA-T-462119-Day-195	462119	NA	LSA_U01_treatment_cohort_1	Tufts	1.04347826	FALSE	0.04416	2142348	3419738	0.62646554	153	92994	Streck_plasma	11/1/16	11/20/19	6/9/20	NA	NA	202	0	NA	NA	NA	NA	3.6	NA	F	Y	mixed breed	12.4	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	1:16:00 PM	796	Day 195	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	6/9/20	NA	
462119	29-CFDNA-T-462119-Day-7	29-CFDNA	29-CFDNA-T-462119-Day-7	29-CFDNA-T-462119-Day-7	462119	NA	LSA_U01_treatment_cohort_1	Tufts	0.75	FALSE	0.03478	1124008	1478862	0.76004928	153	45568	Streck_plasma	11/1/16	11/20/19	12/4/19	NA	NA	202	0	NA	NA	NA	NA	3.1	NA	F	Y	mixed breed	12.7	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	12:03:00 PM	723	Day 7	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	12/4/19	NA	
462211	30-CFDNA-T-462211-Day-0	30-CFDNA	30-CFDNA-T-462211-Day-0	30-CFDNA-T-462211-Day-0	462211	NA	LSA_U01_treatment_cohort_1	Tufts	7.25	FALSE	0.6223	1179478	2496945	0.47236843	164	77012	Streck_plasma	9/1/13	11/11/19	12/3/19	NA	NA	220	0	NA	NA	NA	NA	6.3	NA	M	Y	mixed breed	34.7	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:17:00 AM	617	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
462211	30-CFDNA-T-462211-Day-198	30-CFDNA	30-CFDNA-T-462211-Day-198	30-CFDNA-T-462211-Day-198	462211	NA	LSA_U01_treatment_cohort_1	Tufts	0.48	FALSE	0.01854	995416	1832734	0.54313174	162	46290	Streck_plasma	9/1/13	11/11/19	6/18/20	NA	NA	220	0	NA	NA	NA	NA	6.8	NA	M	Y	mixed breed	31.6	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	10:20:00 AM	620	Day 198	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	6/18/20	NA	
462211	30-CFDNA-T-462211-Day-7	30-CFDNA	30-CFDNA-T-462211-Day-7	30-CFDNA-T-462211-Day-7	462211	NA	LSA_U01_treatment_cohort_1	Tufts	0.31578947	FALSE	0.03259	1605180	2400435	0.6687038	153	68518	Streck_plasma	9/1/13	11/11/19	12/10/19	NA	NA	220	0	NA	NA	NA	NA	6.3	NA	M	Y	mixed breed	33.9	Lymphoma	DLBCL	NA	NA	NA	Jugular	NA	1:38:00 PM	818	Day 7	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	12/10/19	NA	
473320	U01-DLBCL-26-01-T-RVKPT-D0	DLBCL-26	U01-DLBCL-26-01-T-RVKPT-D0	U01-DLBCL-26-01-T-RVKPT-D0	473320	NA	LSA_U01_treatment_cohort_2	Tufts	4.33333333	FALSE	0.03864	1019636	1604336	0.63555016	143	39413	Streck_plasma	2/2/16	5/16/20	5/18/20	12/29/20	NA	227	1	NA	NA	NA	NA	4.3	NA	M	Y	shetland sheepdog	26.6	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	10:33:00 AM	633	Day -2	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	5/18/20	NA	
473320	U01-DLBCL-26-01-T-RVKPT-Pre-Relapse	DLBCL-26	U01-DLBCL-26-01-T-RVKPT-Pre-Relapse	U01-DLBCL-26-01-T-RVKPT-Pre-Relapse	473320	NA	LSA_U01_treatment_cohort_2	Tufts	2.33333333	FALSE	0.03255	1859628	2303531	0.80729454	153	57112	Streck_plasma	2/2/16	5/16/20	12/1/20	12/29/20	NA	227	1	NA	NA	NA	NA	4.8	NA	M	Y	shetland sheepdog	29.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:37:00 AM	577	Day 197	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	12/1/20	NA	
473320	U01-DLBCL-26-01-T-RVKPT-D21	DLBCL-26	U01-DLBCL-26-01-T-RVKPT-D21	U01-DLBCL-26-01-T-RVKPT-D21	473320	NA	LSA_U01_treatment_cohort_2	Tufts	4.8	FALSE	0.01927	957812	1236062	0.77488993	143	32819	Streck_plasma	2/2/16	5/16/20	6/10/20	12/29/20	NA	227	1	NA	NA	NA	NA	4.4	NA	M	Y	shetland sheepdog	26.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	10:06:00 AM	606	Day 21	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	6/10/20	NA	
473320	U01-DLBCL-26-01-T-RVKPT-Relapse	DLBCL-26	U01-DLBCL-26-01-T-RVKPT-Relapse	U01-DLBCL-26-01-T-RVKPT-Relapse	473320	NA	LSA_U01_treatment_cohort_2	Tufts	4	FALSE	0.03337	1833511	3217068	0.56993231	164	71822	Streck_plasma	2/2/16	5/16/20	12/29/20	12/29/20	NA	227	1	NA	NA	NA	NA	4.9	NA	M	Y	shetland sheepdog	29	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	8:53:00 AM	533	Day 225	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	12/29/20	NA	
473320	U01-DLBCL-26-01-T-RVKPT-D7	DLBCL-26	U01-DLBCL-26-01-T-RVKPT-D7	U01-DLBCL-26-01-T-RVKPT-D7	473320	NA	LSA_U01_treatment_cohort_2	Tufts	3.66666667	FALSE	0.02312	1322578	1626952	0.81291765	152	45590	Streck_plasma	2/2/16	5/16/20	5/27/20	12/29/20	NA	227	1	NA	NA	NA	NA	4.3	NA	M	Y	shetland sheepdog	26.4	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	11:13:00 AM	673	Day 7	PR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	5/27/20	NA	
474043	U01-DLBCL-27-02-T-RVKPT-D0	DLBCL-27	U01-DLBCL-27-02-T-RVKPT-D0	U01-DLBCL-27-02-T-RVKPT-D0	474043	NA	LSA_U01_treatment_cohort_2	Tufts	16.875	FALSE	0.7275	762936	1997861	0.38187642	169	52810	Streck_plasma	3/5/13	5/20/20	6/12/20	11/1/21	NA	530	1	NA	NA	NA	NA	7.3	NA	M	Y	labrador retriever	41.8	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:12:00 AM	552	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	6/12/20	NA	
474043	U01-DLBCL-27-02-T-RVKPT-D14	DLBCL-27	U01-DLBCL-27-02-T-RVKPT-D14	U01-DLBCL-27-02-T-RVKPT-D14	474043	NA	LSA_U01_treatment_cohort_2	Tufts	4.10526316	FALSE	0.0221	879032	1269307	0.69252907	152	33005	Streck_plasma	3/5/13	5/20/20	6/26/20	11/1/21	NA	530	1	NA	NA	NA	NA	7.3	NA	M	Y	labrador retriever	41	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:25:00 AM	565	Day 14	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	6/19/20	NA	
474043	U01-DLBCL-27-02-T-RVKPT-D21	DLBCL-27	U01-DLBCL-27-02-T-RVKPT-D21	U01-DLBCL-27-02-T-RVKPT-D21	474043	NA	LSA_U01_treatment_cohort_2	Tufts	2.7	FALSE	0.02101	943262	1467577	0.64273425	152	34846	Streck_plasma	3/5/13	5/20/20	7/27/20	11/1/21	NA	530	1	NA	NA	NA	NA	7.4	NA	M	Y	labrador retriever	41.6	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:10:00 AM	550	Day 45	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	7/6/20	NA	
474043	U01-DLBCL-27-02-T-RVKPT-Pre-Relapse	DLBCL-27	U01-DLBCL-27-02-T-RVKPT-Pre-Relapse	U01-DLBCL-27-02-T-RVKPT-Pre-Relapse	474043	NA	LSA_U01_treatment_cohort_2	Tufts	4.66666667	FALSE	0.0376	544107	1214981	0.44783169	169	27627	Streck_plasma	3/5/13	5/20/20	10/5/21	11/1/21	NA	530	1	NA	NA	NA	NA	8.6	NA	M	Y	labrador retriever	42	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	8:11:00 AM	491	Day 480	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	10/5/20	NA	
474043	U01-DLBCL-27-02-T-RVKPT-Relapse	DLBCL-27	U01-DLBCL-27-02-T-RVKPT-Relapse	U01-DLBCL-27-02-T-RVKPT-Relapse	474043	NA	LSA_U01_treatment_cohort_2	Tufts	4	FALSE	0.2562	811429	2012010	0.40329273	168	46700	Streck_plasma	3/5/13	5/20/20	11/1/21	11/1/21	NA	530	1	NA	NA	NA	NA	8.7	NA	M	Y	labrador retriever	42	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:37:00 AM	577	Day 507	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	11/2/20	NA	
480188	U01-DLBCL-28-05-T-RVKPT-D0	DLBCL-28	U01-DLBCL-28-05-T-RVKPT-D0	U01-DLBCL-28-05-T-RVKPT-D0	480188	NA	LSA_U01_treatment_cohort_2	Tufts	228.9	FALSE	0.3956	1134118	2378171	0.47688665	162	76575	Streck_plasma	8/18/12	8/3/20	8/21/20	9/8/20	NA	36	1	NA	NA	NA	NA	8	NA	M	Y	mixed breed	33.8	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	NA	NA	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
480188	U01-DLBCL-28-05-T-RVKPT-D7	DLBCL-28	U01-DLBCL-28-05-T-RVKPT-D7	U01-DLBCL-28-05-T-RVKPT-D7	480188	NA	LSA_U01_treatment_cohort_2	Tufts	16.125	FALSE	0.1435	1015230	1223951	0.82946948	132	28991	Streck_plasma	8/18/12	8/3/20	8/31/20	9/8/20	NA	36	1	NA	NA	NA	NA	8	NA	M	Y	mixed breed	32.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:28:00 AM	568	Day 10	PR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/31/20	NA	
480188	U01-DLBCL-28-05-T-RVKPT-Relapse	DLBCL-28	U01-DLBCL-28-05-T-RVKPT-Relapse	U01-DLBCL-28-05-T-RVKPT-Relapse	480188	NA	LSA_U01_treatment_cohort_2	Tufts	8.4	FALSE	0.1487	853370	1330144	0.64156212	164	30321	Streck_plasma	8/18/12	8/3/20	9/8/20	9/8/20	NA	36	1	NA	NA	NA	NA	8.1	NA	M	Y	mixed breed	33	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:56:00 AM	596	Day 19	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	9/8/20	NA	
479328	U01-DLBCL-29-04-T-RVKPT-D0	DLBCL-29	U01-DLBCL-29-04-T-RVKPT-D0	U01-DLBCL-29-04-T-RVKPT-D0	479328	NA	LSA_U01_treatment_cohort_2	Tufts	582.3	FALSE	0.8	1173900	2667436	0.44008554	163	89792	Streck_plasma	8/1/12	8/6/20	8/10/20	8/24/20	NA	18	1	NA	NA	NA	NA	8	NA	F	Y	cocker spaniel	13.8	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	NA	NA	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
479328	U01-DLBCL-29-04-T-RVKPT-Relapse	DLBCL-29	U01-DLBCL-29-04-T-RVKPT-Relapse	U01-DLBCL-29-04-T-RVKPT-Relapse	479328	NA	LSA_U01_treatment_cohort_2	Tufts	91.125	FALSE	0.7828	694086	2048354	0.33885061	168	49995	Streck_plasma	8/1/12	8/6/20	8/24/20	8/24/20	NA	18	1	NA	NA	NA	NA	8.1	NA	F	Y	cocker spaniel	13.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	10:19:00 AM	619	Day 14	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/24/20	NA	
479328	U01-DLBCL-29-04-T-RVKPT-D7	DLBCL-29	U01-DLBCL-29-04-T-RVKPT-D7	U01-DLBCL-29-04-T-RVKPT-D7	479328	NA	LSA_U01_treatment_cohort_2	Tufts	20.1	FALSE	0.6189	211339	441360	0.47883587	165	10393	Streck_plasma	8/1/12	8/6/20	8/17/20	8/24/20	NA	18	1	NA	NA	NA	NA	8	NA	F	Y	cocker spaniel	13.4	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	10:10:00 AM	610	Day 7	PR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/17/20	NA	
477362	U01-DLBCL-30-03-T-RVKPT-D0	DLBCL-30	U01-DLBCL-30-03-T-RVKPT-D0	U01-DLBCL-30-03-T-RVKPT-D0	477362	NA	LSA_U01_treatment_cohort_2	Tufts	6.375	FALSE	0.6592	849240	1969992	0.43108805	166	56931	Streck_plasma	9/6/07	7/9/20	7/17/20	2/19/21	NA	225	1	NA	NA	NA	NA	12.9	NA	M	N	mixed breed	10.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	NA	NA	Day -11	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
477362	U01-DLBCL-30-03-T-RVKPT-Pre-Relapse	DLBCL-30	U01-DLBCL-30-03-T-RVKPT-Pre-Relapse	U01-DLBCL-30-03-T-RVKPT-Pre-Relapse	477362	NA	LSA_U01_treatment_cohort_2	Tufts	3.9	FALSE	0.02081	958807	1889056	0.5075588	164	48898	Streck_plasma	9/6/07	7/9/20	1/12/21	2/19/21	NA	225	1	NA	NA	NA	NA	13.4	NA	M	N	mixed breed	10.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:36:00 AM	576	Day 168	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	1/26/21	NA	
477362	U01-DLBCL-30-03-T-RVKPT-Relapse	DLBCL-30	U01-DLBCL-30-03-T-RVKPT-Relapse	U01-DLBCL-30-03-T-RVKPT-Relapse	477362	NA	LSA_U01_treatment_cohort_2	Tufts	7.2631579	FALSE	0.5953	965280	2178542	0.44308533	166	60688	Streck_plasma	9/6/07	7/9/20	2/19/21	2/19/21	NA	225	1	NA	NA	NA	NA	13.5	NA	M	N	mixed breed	NA	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:37:00 AM	577	Day 206	PD	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	2/9/21	NA	
477362	U01-DLBCL-30-03-T-RVKPT-D21	DLBCL-30	U01-DLBCL-30-03-T-RVKPT-D21	U01-DLBCL-30-03-T-RVKPT-D21	477362	NA	LSA_U01_treatment_cohort_2	Tufts	2.1	FALSE	0.007133	1076402	1862664	0.57788308	162	48309	Streck_plasma	9/6/07	7/9/20	8/18/20	2/19/21	NA	225	1	NA	NA	NA	NA	13	NA	M	N	mixed breed	10.6	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	9:57:00 AM	597	Day 21	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/18/20	NA	
477362	U01-DLBCL-30-03-T-RVKPT-D7	DLBCL-30	U01-DLBCL-30-03-T-RVKPT-D7	U01-DLBCL-30-03-T-RVKPT-D7	477362	NA	LSA_U01_treatment_cohort_2	Tufts	2.21052632	FALSE	0.01026	1469893	1944379	0.75597042	143	53374	Streck_plasma	9/6/07	7/9/20	8/4/20	2/19/21	NA	225	1	NA	NA	NA	NA	12.9	NA	M	N	mixed breed	10.2	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	10:30:00 AM	630	Day 7	PR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8/4/20	NA	
485548	U01-DLBCL-31-10-T-RVKPT-D0	DLBCL-31	U01-DLBCL-31-10-T-RVKPT-D0	U01-DLBCL-31-10-T-RVKPT-D0	485548	NA	LSA_U01_treatment_cohort_2	Tufts	44	FALSE	0.677	1815831	2277682	0.79722762	152	76820	Streck_plasma	5/17/13	10/29/20	11/2/20	NA	11/23/20	25	0	NA	NA	NA	NA	7.5	NA	M	Y	golden retriever	31	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	NA	NA	Day 0	disease present	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
485548	U01-DLBCL-31-10-T-RVKPT-D21	DLBCL-31	U01-DLBCL-31-10-T-RVKPT-D21	U01-DLBCL-31-10-T-RVKPT-D21	485548	NA	LSA_U01_treatment_cohort_2	Tufts	5.1	FALSE	0	391114	646106	0.6053403	164	15073	Streck_plasma	5/17/13	10/29/20	11/23/20	NA	11/23/20	25	0	NA	NA	NA	NA	7.5	NA	M	Y	golden retriever	30.8	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	8:56:00 AM	536	Day 21	CR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	11/23/20	NA	
485548	U01-DLBCL-31-10-T-RVKPT-D7	DLBCL-31	U01-DLBCL-31-10-T-RVKPT-D7	U01-DLBCL-31-10-T-RVKPT-D7	485548	NA	LSA_U01_treatment_cohort_2	Tufts	2.7	FALSE	0.01971	1858753	1748929	1.062795	152	51931	Streck_plasma	5/17/13	10/29/20	11/9/20	NA	11/23/20	25	0	NA	NA	NA	NA	7.5	NA	M	Y	golden retriever	30	Lymphoma	DLBCL	Peripheral nodal	NA	NA	Jugular	NA	11:00:00 AM	660	Day 7	PR	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	11/9/20	NA	
